voxel_col,x,y,z
10177,34,47,15
10178,35,47,15
10179,36,47,15
10180,37,47,15
10181,38,47,15
10182,12,48,15
10183,13,48,15
10184,14,48,15
10185,15,48,15
10186,16,48,15
10187,17,48,15
10188,18,48,15
10189,19,48,15
10190,20,48,15
10191,21,48,15
10192,22,48,15
10193,23,48,15
10194,24,48,15
10195,25,48,15
10196,26,48,15
10197,27,48,15
10198,28,48,15
10199,29,48,15
10200,30,48,15
10201,31,48,15
10202,32,48,15
10203,33,48,15
10204,34,48,15
10205,35,48,15
10206,36,48,15
10207,37,48,15
10208,14,49,15
10209,15,49,15
10210,16,49,15
10211,17,49,15
10212,18,49,15
10213,19,49,15
10214,20,49,15
10215,21,49,15
10216,22,49,15
10217,23,49,15
10218,24,49,15
10219,25,49,15
10220,26,49,15
10221,27,49,15
10222,28,49,15
10223,29,49,15
10224,30,49,15
10225,31,49,15
10226,32,49,15
10227,33,49,15
10228,34,49,15
10229,16,50,15
10230,17,50,15
10231,18,50,15
10232,19,50,15
10233,20,50,15
10234,21,50,15
10235,22,50,15
10236,23,50,15
10237,24,50,15
10238,25,50,15
10239,26,50,15
10240,27,50,15
10241,28,50,15
10242,29,50,15
10243,30,50,15
10244,31,50,15
10245,32,50,15
10246,33,50,15
10247,16,51,15
10248,17,51,15
10249,18,51,15
10250,19,51,15
10251,20,51,15
10252,21,51,15
10253,22,51,15
10254,23,51,15
10255,24,51,15
10256,25,51,15
10257,26,51,15
10258,27,51,15
10259,28,51,15
10260,29,51,15
10261,30,51,15
10262,31,51,15
10263,32,51,15
10264,33,51,15
10265,18,52,15
10266,19,52,15
10267,20,52,15
10268,21,52,15
10269,22,52,15
10270,23,52,15
10271,24,52,15
10272,25,52,15
10273,26,52,15
10274,27,52,15
10275,28,52,15
10276,29,52,15
10277,30,52,15
10278,31,52,15
10279,32,52,15
10280,19,53,15
10281,20,53,15
10282,21,53,15
10283,22,53,15
10284,23,53,15
10285,24,53,15
10286,25,53,15
10287,26,53,15
10288,27,53,15
10289,28,53,15
10290,29,53,15
10291,30,53,15
10292,31,53,15
10293,22,54,15
10294,23,54,15
10295,24,54,15
10296,27,54,15
10297,28,54,15
10298,29,54,15
10299,18,10,16
10300,19,10,16
10301,20,10,16
10302,21,10,16
10303,22,10,16
10304,29,10,16
10305,15,11,16
10306,16,11,16
10307,17,11,16
10308,18,11,16
10309,19,11,16
10310,20,11,16
10311,21,11,16
10312,22,11,16
10313,23,11,16
10314,29,11,16
10315,30,11,16
10316,31,11,16
10317,32,11,16
10318,33,11,16
10319,34,11,16
10320,35,11,16
10321,14,12,16
10322,15,12,16
10323,16,12,16
10324,17,12,16
10325,18,12,16
10326,19,12,16
10327,20,12,16
10328,21,12,16
10329,22,12,16
10330,23,12,16
10331,26,12,16
10332,28,12,16
10333,29,12,16
10334,30,12,16
10335,31,12,16
10336,32,12,16
10337,33,12,16
10338,34,12,16
10339,35,12,16
10340,36,12,16
10341,37,12,16
10342,12,13,16
10343,13,13,16
10344,14,13,16
10345,15,13,16
10346,16,13,16
10347,17,13,16
10348,18,13,16
10349,19,13,16
10350,20,13,16
10351,21,13,16
10352,22,13,16
10353,23,13,16
10354,24,13,16
10355,25,13,16
10356,26,13,16
10357,27,13,16
10358,28,13,16
10359,29,13,16
10360,30,13,16
10361,31,13,16
10362,32,13,16
10363,33,13,16
10364,34,13,16
10365,35,13,16
10366,36,13,16
10367,37,13,16
10368,38,13,16
10369,11,14,16
10370,12,14,16
10371,13,14,16
10372,14,14,16
10373,15,14,16
10374,16,14,16
10375,17,14,16
10376,18,14,16
10377,19,14,16
10378,20,14,16
10379,21,14,16
10380,22,14,16
10381,23,14,16
10382,24,14,16
10383,25,14,16
10384,26,14,16
10385,27,14,16
10386,28,14,16
10387,29,14,16
10388,30,14,16
10389,31,14,16
10390,32,14,16
10391,33,14,16
10392,34,14,16
10393,35,14,16
10394,36,14,16
10395,37,14,16
10396,38,14,16
10397,39,14,16
10398,11,15,16
10399,12,15,16
10400,13,15,16
10401,14,15,16
10402,15,15,16
10403,16,15,16
10404,17,15,16
10405,18,15,16
10406,19,15,16
10407,20,15,16
10408,21,15,16
10409,22,15,16
10410,23,15,16
10411,24,15,16
10412,25,15,16
10413,26,15,16
10414,27,15,16
10415,28,15,16
10416,29,15,16
10417,30,15,16
10418,31,15,16
10419,32,15,16
10420,33,15,16
10421,34,15,16
10422,35,15,16
10423,36,15,16
10424,37,15,16
10425,38,15,16
10426,39,15,16
10427,40,15,16
10428,10,16,16
10429,11,16,16
10430,12,16,16
10431,13,16,16
10432,14,16,16
10433,15,16,16
10434,16,16,16
10435,17,16,16
10436,18,16,16
10437,19,16,16
10438,20,16,16
10439,21,16,16
10440,22,16,16
10441,23,16,16
10442,24,16,16
10443,25,16,16
10444,26,16,16
10445,27,16,16
10446,28,16,16
10447,29,16,16
10448,30,16,16
10449,31,16,16
10450,32,16,16
10451,33,16,16
10452,34,16,16
10453,35,16,16
10454,36,16,16
10455,37,16,16
10456,38,16,16
10457,39,16,16
10458,40,16,16
10459,41,16,16
10460,10,17,16
10461,11,17,16
10462,12,17,16
10463,13,17,16
10464,14,17,16
10465,15,17,16
10466,16,17,16
10467,17,17,16
10468,18,17,16
10469,19,17,16
10470,20,17,16
10471,21,17,16
10472,22,17,16
10473,23,17,16
10474,24,17,16
10475,25,17,16
10476,26,17,16
10477,27,17,16
10478,28,17,16
10479,29,17,16
10480,30,17,16
10481,32,17,16
10482,33,17,16
10483,34,17,16
10484,35,17,16
10485,36,17,16
10486,37,17,16
10487,38,17,16
10488,39,17,16
10489,40,17,16
10490,41,17,16
10491,10,18,16
10492,11,18,16
10493,12,18,16
10494,13,18,16
10495,14,18,16
10496,15,18,16
10497,16,18,16
10498,17,18,16
10499,18,18,16
10500,19,18,16
10501,20,18,16
10502,21,18,16
10503,22,18,16
10504,23,18,16
10505,24,18,16
10506,25,18,16
10507,26,18,16
10508,27,18,16
10509,28,18,16
10510,29,18,16
10511,30,18,16
10512,32,18,16
10513,34,18,16
10514,35,18,16
10515,36,18,16
10516,37,18,16
10517,38,18,16
10518,39,18,16
10519,40,18,16
10520,41,18,16
10521,42,18,16
10522,9,19,16
10523,10,19,16
10524,11,19,16
10525,12,19,16
10526,13,19,16
10527,14,19,16
10528,15,19,16
10529,16,19,16
10530,17,19,16
10531,18,19,16
10532,19,19,16
10533,22,19,16
10534,23,19,16
10535,24,19,16
10536,25,19,16
10537,26,19,16
10538,27,19,16
10539,28,19,16
10540,29,19,16
10541,30,19,16
10542,36,19,16
10543,37,19,16
10544,38,19,16
10545,39,19,16
10546,40,19,16
10547,41,19,16
10548,42,19,16
10549,43,19,16
10550,8,20,16
10551,9,20,16
10552,10,20,16
10553,11,20,16
10554,12,20,16
10555,13,20,16
10556,14,20,16
10557,15,20,16
10558,16,20,16
10559,17,20,16
10560,22,20,16
10561,23,20,16
10562,24,20,16
10563,25,20,16
10564,26,20,16
10565,27,20,16
10566,28,20,16
10567,29,20,16
10568,30,20,16
10569,36,20,16
10570,37,20,16
10571,38,20,16
10572,39,20,16
10573,40,20,16
10574,41,20,16
10575,42,20,16
10576,43,20,16
10577,8,21,16
10578,9,21,16
10579,10,21,16
10580,11,21,16
10581,12,21,16
10582,13,21,16
10583,14,21,16
10584,15,21,16
10585,16,21,16
10586,17,21,16
10587,22,21,16
10588,23,21,16
10589,24,21,16
10590,25,21,16
10591,26,21,16
10592,27,21,16
10593,28,21,16
10594,29,21,16
10595,30,21,16
10596,36,21,16
10597,37,21,16
10598,38,21,16
10599,39,21,16
10600,40,21,16
10601,41,21,16
10602,42,21,16
10603,43,21,16
10604,8,22,16
10605,9,22,16
10606,10,22,16
10607,11,22,16
10608,12,22,16
10609,13,22,16
10610,14,22,16
10611,15,22,16
10612,16,22,16
10613,22,22,16
10614,23,22,16
10615,24,22,16
10616,25,22,16
10617,26,22,16
10618,27,22,16
10619,28,22,16
10620,29,22,16
10621,30,22,16
10622,37,22,16
10623,38,22,16
10624,39,22,16
10625,40,22,16
10626,41,22,16
10627,42,22,16
10628,43,22,16
10629,8,23,16
10630,9,23,16
10631,10,23,16
10632,11,23,16
10633,12,23,16
10634,13,23,16
10635,14,23,16
10636,15,23,16
10637,16,23,16
10638,22,23,16
10639,23,23,16
10640,24,23,16
10641,25,23,16
10642,26,23,16
10643,27,23,16
10644,28,23,16
10645,29,23,16
10646,30,23,16
10647,38,23,16
10648,39,23,16
10649,40,23,16
10650,41,23,16
10651,42,23,16
10652,43,23,16
10653,44,23,16
10654,7,24,16
10655,8,24,16
10656,9,24,16
10657,10,24,16
10658,11,24,16
10659,12,24,16
10660,13,24,16
10661,14,24,16
10662,15,24,16
10663,16,24,16
10664,22,24,16
10665,23,24,16
10666,24,24,16
10667,25,24,16
10668,26,24,16
10669,27,24,16
10670,28,24,16
10671,29,24,16
10672,30,24,16
10673,37,24,16
10674,38,24,16
10675,39,24,16
10676,40,24,16
10677,41,24,16
10678,42,24,16
10679,43,24,16
10680,44,24,16
10681,7,25,16
10682,8,25,16
10683,9,25,16
10684,10,25,16
10685,11,25,16
10686,12,25,16
10687,13,25,16
10688,14,25,16
10689,15,25,16
10690,16,25,16
10691,22,25,16
10692,23,25,16
10693,24,25,16
10694,25,25,16
10695,26,25,16
10696,27,25,16
10697,28,25,16
10698,29,25,16
10699,30,25,16
10700,31,25,16
10701,35,25,16
10702,36,25,16
10703,37,25,16
10704,38,25,16
10705,39,25,16
10706,40,25,16
10707,41,25,16
10708,42,25,16
10709,43,25,16
10710,44,25,16
10711,7,26,16
10712,8,26,16
10713,9,26,16
10714,10,26,16
10715,11,26,16
10716,12,26,16
10717,13,26,16
10718,14,26,16
10719,15,26,16
10720,16,26,16
10721,21,26,16
10722,22,26,16
10723,23,26,16
10724,24,26,16
10725,25,26,16
10726,26,26,16
10727,27,26,16
10728,28,26,16
10729,29,26,16
10730,30,26,16
10731,31,26,16
10732,35,26,16
10733,36,26,16
10734,37,26,16
10735,38,26,16
10736,39,26,16
10737,40,26,16
10738,41,26,16
10739,42,26,16
10740,43,26,16
10741,44,26,16
10742,7,27,16
10743,8,27,16
10744,9,27,16
10745,10,27,16
10746,11,27,16
10747,12,27,16
10748,13,27,16
10749,14,27,16
10750,15,27,16
10751,21,27,16
10752,22,27,16
10753,23,27,16
10754,24,27,16
10755,25,27,16
10756,26,27,16
10757,27,27,16
10758,28,27,16
10759,29,27,16
10760,30,27,16
10761,31,27,16
10762,36,27,16
10763,37,27,16
10764,38,27,16
10765,39,27,16
10766,40,27,16
10767,41,27,16
10768,42,27,16
10769,43,27,16
10770,7,28,16
10771,8,28,16
10772,9,28,16
10773,10,28,16
10774,11,28,16
10775,12,28,16
10776,13,28,16
10777,14,28,16
10778,15,28,16
10779,21,28,16
10780,22,28,16
10781,23,28,16
10782,24,28,16
10783,25,28,16
10784,26,28,16
10785,27,28,16
10786,28,28,16
10787,29,28,16
10788,30,28,16
10789,37,28,16
10790,38,28,16
10791,39,28,16
10792,40,28,16
10793,41,28,16
10794,42,28,16
10795,43,28,16
10796,7,29,16
10797,8,29,16
10798,9,29,16
10799,10,29,16
10800,11,29,16
10801,12,29,16
10802,13,29,16
10803,14,29,16
10804,15,29,16
10805,22,29,16
10806,23,29,16
10807,24,29,16
10808,25,29,16
10809,26,29,16
10810,27,29,16
10811,28,29,16
10812,29,29,16
10813,30,29,16
10814,38,29,16
10815,39,29,16
10816,40,29,16
10817,41,29,16
10818,42,29,16
10819,7,30,16
10820,8,30,16
10821,9,30,16
10822,10,30,16
10823,11,30,16
10824,12,30,16
10825,13,30,16
10826,14,30,16
10827,15,30,16
10828,22,30,16
10829,23,30,16
10830,24,30,16
10831,25,30,16
10832,26,30,16
10833,27,30,16
10834,28,30,16
10835,29,30,16
10836,39,30,16
10837,40,30,16
10838,41,30,16
10839,42,30,16
10840,7,31,16
10841,8,31,16
10842,9,31,16
10843,10,31,16
10844,11,31,16
10845,12,31,16
10846,13,31,16
10847,14,31,16
10848,15,31,16
10849,16,31,16
10850,22,31,16
10851,23,31,16
10852,24,31,16
10853,25,31,16
10854,26,31,16
10855,27,31,16
10856,28,31,16
10857,29,31,16
10858,38,31,16
10859,39,31,16
10860,40,31,16
10861,41,31,16
10862,42,31,16
10863,43,31,16
10864,7,32,16
10865,8,32,16
10866,9,32,16
10867,10,32,16
10868,11,32,16
10869,12,32,16
10870,13,32,16
10871,14,32,16
10872,15,32,16
10873,16,32,16
10874,22,32,16
10875,23,32,16
10876,24,32,16
10877,25,32,16
10878,26,32,16
10879,27,32,16
10880,28,32,16
10881,29,32,16
10882,38,32,16
10883,39,32,16
10884,40,32,16
10885,41,32,16
10886,42,32,16
10887,7,33,16
10888,8,33,16
10889,9,33,16
10890,10,33,16
10891,11,33,16
10892,12,33,16
10893,13,33,16
10894,14,33,16
10895,15,33,16
10896,16,33,16
10897,22,33,16
10898,23,33,16
10899,24,33,16
10900,25,33,16
10901,26,33,16
10902,27,33,16
10903,28,33,16
10904,29,33,16
10905,40,33,16
10906,41,33,16
10907,42,33,16
10908,7,34,16
10909,8,34,16
10910,9,34,16
10911,10,34,16
10912,11,34,16
10913,12,34,16
10914,13,34,16
10915,14,34,16
10916,15,34,16
10917,22,34,16
10918,23,34,16
10919,24,34,16
10920,25,34,16
10921,26,34,16
10922,27,34,16
10923,28,34,16
10924,29,34,16
10925,40,34,16
10926,41,34,16
10927,42,34,16
10928,8,35,16
10929,9,35,16
10930,10,35,16
10931,11,35,16
10932,12,35,16
10933,13,35,16
10934,14,35,16
10935,15,35,16
10936,16,35,16
10937,22,35,16
10938,23,35,16
10939,24,35,16
10940,25,35,16
10941,26,35,16
10942,27,35,16
10943,28,35,16
10944,29,35,16
10945,40,35,16
10946,41,35,16
10947,42,35,16
10948,8,36,16
10949,9,36,16
10950,10,36,16
10951,11,36,16
10952,12,36,16
10953,13,36,16
10954,14,36,16
10955,15,36,16
10956,16,36,16
10957,22,36,16
10958,23,36,16
10959,24,36,16
10960,25,36,16
10961,26,36,16
10962,27,36,16
10963,28,36,16
10964,29,36,16
10965,39,36,16
10966,40,36,16
10967,41,36,16
10968,42,36,16
10969,8,37,16
10970,9,37,16
10971,10,37,16
10972,11,37,16
10973,12,37,16
10974,13,37,16
10975,14,37,16
10976,15,37,16
10977,16,37,16
10978,22,37,16
10979,23,37,16
10980,24,37,16
10981,25,37,16
10982,26,37,16
10983,27,37,16
10984,28,37,16
10985,29,37,16
10986,38,37,16
10987,39,37,16
10988,40,37,16
10989,41,37,16
10990,8,38,16
10991,9,38,16
10992,10,38,16
10993,11,38,16
10994,12,38,16
10995,13,38,16
10996,14,38,16
10997,15,38,16
10998,16,38,16
10999,22,38,16
11000,23,38,16
11001,24,38,16
11002,25,38,16
11003,26,38,16
11004,27,38,16
11005,28,38,16
11006,29,38,16
11007,38,38,16
11008,39,38,16
11009,40,38,16
11010,41,38,16
11011,9,39,16
11012,10,39,16
11013,11,39,16
11014,12,39,16
11015,13,39,16
11016,14,39,16
11017,15,39,16
11018,16,39,16
11019,22,39,16
11020,23,39,16
11021,24,39,16
11022,25,39,16
11023,26,39,16
11024,27,39,16
11025,28,39,16
11026,29,39,16
11027,30,39,16
11028,38,39,16
11029,39,39,16
11030,40,39,16
11031,41,39,16
11032,10,40,16
11033,11,40,16
11034,12,40,16
11035,13,40,16
11036,14,40,16
11037,15,40,16
11038,16,40,16
11039,17,40,16
11040,23,40,16
11041,24,40,16
11042,25,40,16
11043,26,40,16
11044,27,40,16
11045,28,40,16
11046,29,40,16
11047,30,40,16
11048,37,40,16
11049,38,40,16
11050,39,40,16
11051,40,40,16
11052,10,41,16
11053,11,41,16
11054,12,41,16
11055,13,41,16
11056,14,41,16
11057,15,41,16
11058,16,41,16
11059,17,41,16
11060,18,41,16
11061,23,41,16
11062,24,41,16
11063,25,41,16
11064,26,41,16
11065,27,41,16
11066,28,41,16
11067,29,41,16
11068,30,41,16
11069,37,41,16
11070,38,41,16
11071,39,41,16
11072,10,42,16
11073,11,42,16
11074,12,42,16
11075,13,42,16
11076,14,42,16
11077,15,42,16
11078,16,42,16
11079,17,42,16
11080,18,42,16
11081,19,42,16
11082,22,42,16
11083,23,42,16
11084,24,42,16
11085,25,42,16
11086,26,42,16
11087,27,42,16
11088,28,42,16
11089,29,42,16
11090,30,42,16
11091,33,42,16
11092,34,42,16
11093,35,42,16
11094,36,42,16
11095,37,42,16
11096,38,42,16
11097,10,43,16
11098,11,43,16
11099,12,43,16
11100,13,43,16
11101,14,43,16
11102,15,43,16
11103,16,43,16
11104,17,43,16
11105,18,43,16
11106,19,43,16
11107,20,43,16
11108,21,43,16
11109,22,43,16
11110,23,43,16
11111,24,43,16
11112,25,43,16
11113,26,43,16
11114,27,43,16
11115,28,43,16
11116,29,43,16
11117,30,43,16
11118,33,43,16
11119,34,43,16
11120,35,43,16
11121,36,43,16
11122,37,43,16
11123,11,44,16
11124,12,44,16
11125,13,44,16
11126,14,44,16
11127,15,44,16
11128,16,44,16
11129,17,44,16
11130,18,44,16
11131,19,44,16
11132,20,44,16
11133,21,44,16
11134,22,44,16
11135,23,44,16
11136,24,44,16
11137,25,44,16
11138,26,44,16
11139,27,44,16
11140,28,44,16
11141,29,44,16
11142,30,44,16
11143,32,44,16
11144,33,44,16
11145,34,44,16
11146,35,44,16
11147,36,44,16
11148,12,45,16
11149,13,45,16
11150,14,45,16
11151,15,45,16
11152,16,45,16
11153,17,45,16
11154,18,45,16
11155,19,45,16
11156,20,45,16
11157,21,45,16
11158,22,45,16
11159,23,45,16
11160,24,45,16
11161,25,45,16
11162,26,45,16
11163,27,45,16
11164,28,45,16
11165,29,45,16
11166,30,45,16
11167,32,45,16
11168,33,45,16
11169,34,45,16
11170,35,45,16
11171,36,45,16
11172,13,46,16
11173,14,46,16
11174,15,46,16
11175,16,46,16
11176,17,46,16
11177,18,46,16
11178,19,46,16
11179,20,46,16
11180,21,46,16
11181,22,46,16
11182,23,46,16
11183,24,46,16
11184,25,46,16
11185,26,46,16
11186,27,46,16
11187,28,46,16
11188,29,46,16
11189,30,46,16
11190,31,46,16
11191,32,46,16
11192,33,46,16
11193,34,46,16
11194,35,46,16
11195,14,47,16
11196,15,47,16
11197,16,47,16
11198,17,47,16
11199,18,47,16
11200,19,47,16
11201,20,47,16
11202,21,47,16
11203,22,47,16
11204,23,47,16
11205,24,47,16
11206,25,47,16
11207,26,47,16
11208,27,47,16
11209,28,47,16
11210,29,47,16
11211,30,47,16
11212,31,47,16
11213,32,47,16
11214,33,47,16
11215,34,47,16
11216,35,47,16
11217,16,48,16
11218,17,48,16
11219,18,48,16
11220,19,48,16
11221,20,48,16
11222,21,48,16
11223,22,48,16
11224,23,48,16
11225,24,48,16
11226,25,48,16
11227,26,48,16
11228,27,48,16
11229,28,48,16
11230,29,48,16
11231,30,48,16
11232,31,48,16
11233,32,48,16
11234,33,48,16
11235,34,48,16
11236,17,49,16
11237,18,49,16
11238,19,49,16
11239,20,49,16
11240,21,49,16
11241,22,49,16
11242,23,49,16
11243,24,49,16
11244,25,49,16
11245,26,49,16
11246,27,49,16
11247,28,49,16
11248,29,49,16
11249,30,49,16
11250,31,49,16
11251,32,49,16
11252,33,49,16
11253,17,50,16
11254,18,50,16
11255,19,50,16
11256,20,50,16
11257,21,50,16
11258,22,50,16
11259,23,50,16
11260,24,50,16
11261,25,50,16
11262,26,50,16
11263,27,50,16
11264,28,50,16
11265,29,50,16
11266,30,50,16
11267,31,50,16
11268,19,51,16
11269,20,51,16
11270,21,51,16
11271,22,51,16
11272,23,51,16
11273,24,51,16
11274,25,51,16
11275,26,51,16
11276,27,51,16
11277,28,51,16
11278,29,51,16
11279,30,51,16
11280,20,52,16
11281,23,52,16
11282,24,52,16
11283,26,52,16
11284,27,52,16
11285,28,52,16
11286,29,52,16
11287,15,13,17
11288,16,13,17
11289,17,13,17
11290,18,13,17
11291,14,14,17
11292,15,14,17
11293,16,14,17
11294,17,14,17
11295,18,14,17
11296,19,14,17
11297,20,14,17
11298,21,14,17
11299,22,14,17
11300,27,14,17
11301,28,14,17
11302,29,14,17
11303,30,14,17
11304,31,14,17
11305,32,14,17
11306,12,15,17
11307,13,15,17
11308,14,15,17
11309,15,15,17
11310,16,15,17
11311,17,15,17
11312,18,15,17
11313,19,15,17
11314,20,15,17
11315,21,15,17
11316,22,15,17
11317,23,15,17
11318,24,15,17
11319,25,15,17
11320,26,15,17
11321,27,15,17
11322,28,15,17
11323,29,15,17
11324,30,15,17
11325,31,15,17
11326,32,15,17
11327,33,15,17
11328,34,15,17
11329,35,15,17
11330,36,15,17
11331,37,15,17
11332,12,16,17
11333,13,16,17
11334,14,16,17
11335,15,16,17
11336,16,16,17
11337,17,16,17
11338,18,16,17
11339,19,16,17
11340,20,16,17
11341,21,16,17
11342,22,16,17
11343,23,16,17
11344,24,16,17
11345,25,16,17
11346,26,16,17
11347,27,16,17
11348,28,16,17
11349,29,16,17
11350,30,16,17
11351,31,16,17
11352,32,16,17
11353,33,16,17
11354,34,16,17
11355,35,16,17
11356,36,16,17
11357,37,16,17
11358,38,16,17
11359,11,17,17
11360,12,17,17
11361,13,17,17
11362,14,17,17
11363,15,17,17
11364,16,17,17
11365,17,17,17
11366,18,17,17
11367,19,17,17
11368,20,17,17
11369,21,17,17
11370,22,17,17
11371,23,17,17
11372,24,17,17
11373,25,17,17
11374,26,17,17
11375,27,17,17
11376,28,17,17
11377,29,17,17
11378,30,17,17
11379,31,17,17
11380,32,17,17
11381,33,17,17
11382,34,17,17
11383,35,17,17
11384,36,17,17
11385,37,17,17
11386,38,17,17
11387,39,17,17
11388,40,17,17
11389,10,18,17
11390,11,18,17
11391,12,18,17
11392,13,18,17
11393,14,18,17
11394,15,18,17
11395,16,18,17
11396,17,18,17
11397,18,18,17
11398,19,18,17
11399,20,18,17
11400,21,18,17
11401,22,18,17
11402,23,18,17
11403,25,18,17
11404,26,18,17
11405,27,18,17
11406,28,18,17
11407,29,18,17
11408,30,18,17
11409,31,18,17
11410,33,18,17
11411,34,18,17
11412,35,18,17
11413,36,18,17
11414,37,18,17
11415,38,18,17
11416,39,18,17
11417,40,18,17
11418,41,18,17
11419,10,19,17
11420,11,19,17
11421,12,19,17
11422,13,19,17
11423,14,19,17
11424,15,19,17
11425,16,19,17
11426,17,19,17
11427,18,19,17
11428,19,19,17
11429,21,19,17
11430,22,19,17
11431,23,19,17
11432,26,19,17
11433,27,19,17
11434,28,19,17
11435,29,19,17
11436,30,19,17
11437,31,19,17
11438,33,19,17
11439,34,19,17
11440,35,19,17
11441,36,19,17
11442,37,19,17
11443,38,19,17
11444,39,19,17
11445,40,19,17
11446,41,19,17
11447,9,20,17
11448,10,20,17
11449,11,20,17
11450,12,20,17
11451,13,20,17
11452,14,20,17
11453,15,20,17
11454,16,20,17
11455,17,20,17
11456,18,20,17
11457,22,20,17
11458,23,20,17
11459,24,20,17
11460,25,20,17
11461,26,20,17
11462,27,20,17
11463,28,20,17
11464,29,20,17
11465,30,20,17
11466,31,20,17
11467,34,20,17
11468,35,20,17
11469,36,20,17
11470,37,20,17
11471,38,20,17
11472,39,20,17
11473,40,20,17
11474,41,20,17
11475,42,20,17
11476,9,21,17
11477,10,21,17
11478,11,21,17
11479,12,21,17
11480,13,21,17
11481,14,21,17
11482,15,21,17
11483,16,21,17
11484,17,21,17
11485,18,21,17
11486,22,21,17
11487,23,21,17
11488,24,21,17
11489,25,21,17
11490,26,21,17
11491,27,21,17
11492,28,21,17
11493,29,21,17
11494,35,21,17
11495,36,21,17
11496,37,21,17
11497,38,21,17
11498,39,21,17
11499,40,21,17
11500,41,21,17
11501,42,21,17
11502,8,22,17
11503,9,22,17
11504,10,22,17
11505,11,22,17
11506,12,22,17
11507,13,22,17
11508,14,22,17
11509,15,22,17
11510,16,22,17
11511,17,22,17
11512,18,22,17
11513,22,22,17
11514,23,22,17
11515,24,22,17
11516,25,22,17
11517,26,22,17
11518,27,22,17
11519,28,22,17
11520,29,22,17
11521,36,22,17
11522,37,22,17
11523,38,22,17
11524,39,22,17
11525,40,22,17
11526,41,22,17
11527,42,22,17
11528,8,23,17
11529,9,23,17
11530,10,23,17
11531,11,23,17
11532,12,23,17
11533,13,23,17
11534,14,23,17
11535,15,23,17
11536,16,23,17
11537,17,23,17
11538,22,23,17
11539,23,23,17
11540,24,23,17
11541,25,23,17
11542,26,23,17
11543,27,23,17
11544,28,23,17
11545,29,23,17
11546,36,23,17
11547,37,23,17
11548,38,23,17
11549,39,23,17
11550,40,23,17
11551,41,23,17
11552,8,24,17
11553,9,24,17
11554,10,24,17
11555,11,24,17
11556,12,24,17
11557,13,24,17
11558,14,24,17
11559,15,24,17
11560,16,24,17
11561,17,24,17
11562,22,24,17
11563,23,24,17
11564,24,24,17
11565,25,24,17
11566,26,24,17
11567,27,24,17
11568,28,24,17
11569,29,24,17
11570,34,24,17
11571,35,24,17
11572,38,24,17
11573,39,24,17
11574,40,24,17
11575,41,24,17
11576,42,24,17
11577,8,25,17
11578,9,25,17
11579,10,25,17
11580,11,25,17
11581,12,25,17
11582,13,25,17
11583,14,25,17
11584,15,25,17
11585,16,25,17
11586,22,25,17
11587,23,25,17
11588,24,25,17
11589,25,25,17
11590,26,25,17
11591,27,25,17
11592,28,25,17
11593,29,25,17
11594,34,25,17
11595,35,25,17
11596,36,25,17
11597,38,25,17
11598,39,25,17
11599,40,25,17
11600,41,25,17
11601,42,25,17
11602,8,26,17
11603,9,26,17
11604,10,26,17
11605,11,26,17
11606,12,26,17
11607,13,26,17
11608,14,26,17
11609,15,26,17
11610,16,26,17
11611,22,26,17
11612,23,26,17
11613,24,26,17
11614,25,26,17
11615,26,26,17
11616,27,26,17
11617,28,26,17
11618,29,26,17
11619,34,26,17
11620,35,26,17
11621,36,26,17
11622,37,26,17
11623,38,26,17
11624,39,26,17
11625,40,26,17
11626,41,26,17
11627,42,26,17
11628,8,27,17
11629,9,27,17
11630,10,27,17
11631,11,27,17
11632,12,27,17
11633,13,27,17
11634,14,27,17
11635,15,27,17
11636,16,27,17
11637,17,27,17
11638,22,27,17
11639,23,27,17
11640,24,27,17
11641,25,27,17
11642,26,27,17
11643,27,27,17
11644,28,27,17
11645,29,27,17
11646,34,27,17
11647,35,27,17
11648,36,27,17
11649,37,27,17
11650,38,27,17
11651,39,27,17
11652,40,27,17
11653,41,27,17
11654,8,28,17
11655,9,28,17
11656,10,28,17
11657,11,28,17
11658,12,28,17
11659,13,28,17
11660,14,28,17
11661,15,28,17
11662,16,28,17
11663,22,28,17
11664,23,28,17
11665,24,28,17
11666,25,28,17
11667,26,28,17
11668,27,28,17
11669,28,28,17
11670,29,28,17
11671,36,28,17
11672,37,28,17
11673,38,28,17
11674,39,28,17
11675,40,28,17
11676,41,28,17
11677,42,28,17
11678,8,29,17
11679,9,29,17
11680,10,29,17
11681,11,29,17
11682,12,29,17
11683,13,29,17
11684,14,29,17
11685,15,29,17
11686,16,29,17
11687,22,29,17
11688,23,29,17
11689,24,29,17
11690,25,29,17
11691,26,29,17
11692,27,29,17
11693,28,29,17
11694,29,29,17
11695,36,29,17
11696,37,29,17
11697,38,29,17
11698,39,29,17
11699,40,29,17
11700,41,29,17
11701,42,29,17
11702,8,30,17
11703,9,30,17
11704,10,30,17
11705,11,30,17
11706,12,30,17
11707,13,30,17
11708,14,30,17
11709,15,30,17
11710,16,30,17
11711,23,30,17
11712,24,30,17
11713,25,30,17
11714,26,30,17
11715,27,30,17
11716,28,30,17
11717,29,30,17
11718,37,30,17
11719,38,30,17
11720,39,30,17
11721,40,30,17
11722,41,30,17
11723,8,31,17
11724,9,31,17
11725,10,31,17
11726,11,31,17
11727,12,31,17
11728,13,31,17
11729,14,31,17
11730,15,31,17
